pass	env	branch	fixture	blocks_poked	failed_pokes	init_time_s	total_poke_time_s	avg_per_block_ms	throughput_blocks_s	checkpoints	samples	gc_events	fault_bursts	peak_rss_mib	p95_rss_mib	peak_pma_rss_mib	peak_pma_size_mib	peak_nockstack_rss_mib	peak_anon_mib	peak_file_mib	minor_faults_delta	major_faults_delta	wall_clock	max_rss_kb	exit_status	profile_path	bench_log	time_log	perf_samples	perf_unique_stacks	perf_summary_json	perf_flamegraph_svg	perf_report_txt	perf_folded	perf_data	tracy_trace	tracy_capture_log	tracy_size_bytes	tracy_frames	tracy_time_span_s	tracy_zones
1	native	master	v0	1000	0	3.03	41.92	41.92	23.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0:45.51	1581496	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/time.txt	9893	559	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v0/trace-capture.log	16301360	3	45.12	11005
1	native	master	v1	1000	0	3.03	42.02	42.02	23.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0:45.63	1576808	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/time.txt	9842	595	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v1/trace-capture.log	16414847	3	45.25	11005
1	native	master	v2	1000	0	2.90	45.40	45.40	22.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0:48.88	1584932	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/time.txt	10491	554	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/master/v2/trace-capture.log	16056641	3	48.45	11005
1	native	bump PMA	v0	1000	0	3.59	14.60	14.60	68.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.88	1762056	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/time.txt	4323	510	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v0/trace-capture.log	8447316	3	18.47	11005
1	native	bump PMA	v1	1000	0	3.59	14.49	14.49	69.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.74	1826100	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/time.txt	4476	554	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v1/trace-capture.log	16805746	3	18.39	11005
1	native	bump PMA	v2	1000	0	3.57	14.54	14.54	68.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.81	1761396	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/time.txt	4349	507	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/streaming/v2/trace-capture.log	8464050	3	18.38	11005
1	native	btree	v0	1000	0	3.70	14.48	14.48	69.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.91	1947544	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/time.txt	5426	614	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v0/trace-capture.log	16931452	3	18.41	11005
1	native	btree	v1	1000	0	3.65	14.59	14.59	68.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.95	1954456	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/time.txt	5276	598	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v1/trace-capture.log	16712815	3	18.52	11005
1	native	btree	v2	1000	0	3.67	14.32	14.32	69.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0:18.73	1946140	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/time.txt	5267	573	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/native/btree/v2/trace-capture.log	16857333	3	18.3	11005
1	docker	master	v0	1000	0	2.65	38.81	38.81	25.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0:42.06	30532	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v0/trace-capture.log	0	0	0	0
1	docker	master	v1	1000	0	2.56	37.64	37.64	26.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0:40.80	30068	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_085158-sol-1000x1-tracy-perf-v3/runs/pass1/docker/master/v1/trace-capture.log	0	0	0	0
