pass	env	branch	fixture	blocks_poked	failed_pokes	init_time_s	total_poke_time_s	avg_per_block_ms	throughput_blocks_s	checkpoints	samples	gc_events	fault_bursts	peak_rss_mib	p95_rss_mib	peak_pma_rss_mib	peak_pma_size_mib	peak_nockstack_rss_mib	peak_anon_mib	peak_file_mib	minor_faults_delta	major_faults_delta	wall_clock	max_rss_kb	exit_status	profile_path	bench_log	time_log	perf_samples	perf_unique_stacks	perf_summary_json	perf_flamegraph_svg	perf_report_txt	perf_folded	perf_data	tracy_trace	tracy_capture_log	tracy_size_bytes	tracy_frames	tracy_time_span_s	tracy_zones
1	native	master	v0	100	0	3.05	4.27	42.72	23.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0:07.82	1424012	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/time.txt	2104	444	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v0/trace-capture.log	7024113	3	7.38	1105
1	native	master	v1	100	0	3.04	4.34	43.42	23.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0:07.88	1502052	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/time.txt	2178	487	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v1/trace-capture.log	14817827	3	7.43	1105
1	native	master	v2	100	0	3.03	4.31	43.06	23.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0:07.83	1424000	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/time.txt	2059	438	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/master/v2/trace-capture.log	6681987	3	7.39	1105
1	native	bump PMA	v0	100	0	3.65	1.50	15.02	66.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.68	1559648	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/time.txt	1752	383	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v0/trace-capture.log	7274126	3	5.26	1105
1	native	bump PMA	v1	100	0	3.59	1.46	14.59	68.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.55	1564012	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/time.txt	1613	354	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v1/trace-capture.log	7394055	3	5.16	1105
1	native	bump PMA	v2	100	0	3.70	1.46	14.59	68.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.68	1562292	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/time.txt	1709	374	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/streaming/v2/trace-capture.log	7481977	3	5.26	1105
1	native	btree	v0	100	0	3.71	1.47	14.72	67.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.73	1686676	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/time.txt	1795	344	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v0/trace-capture.log	7440764	3	5.25	1105
1	native	btree	v1	100	0	3.67	1.45	14.45	69.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.66	1688720	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/time.txt	1741	372	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v1/trace-capture.log	7482510	3	5.18	1105
1	native	btree	v2	100	0	3.69	1.45	14.54	68.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.68	1685772	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/time.txt	1788	359	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/native/btree/v2/trace-capture.log	7357197	3	5.2	1105
1	docker	master	v0	100	0	2.49	3.92	39.22	25.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0:06.90	27360	0	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/time.txt	1653	647	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260218_105729-sol-100x1-tracy-perf-docker-native-rootful-ext4/runs/pass1/docker/master/v0/trace-capture.log	9036	3	6.47	1105
