pass	env	branch	fixture	blocks_poked	failed_pokes	init_time_s	total_poke_time_s	avg_per_block_ms	throughput_blocks_s	checkpoints	samples	gc_events	fault_bursts	peak_rss_mib	p95_rss_mib	peak_pma_rss_mib	peak_pma_size_mib	peak_nockstack_rss_mib	peak_anon_mib	peak_file_mib	minor_faults_delta	major_faults_delta	wall_clock	max_rss_kb	exit_status	profile_path	bench_log	time_log	perf_samples	perf_unique_stacks	perf_summary_json	perf_flamegraph_svg	perf_report_txt	perf_folded	perf_data	tracy_trace	tracy_capture_log	tracy_size_bytes	tracy_frames	tracy_time_span_s	tracy_zones
1	docker	master	v0-4g	100	0	2.532545869	3.934604374	39.346043740000006	25.415515892983652	0	10	0	1	1062.97265625	1062.97265625	0	0	927.76953125	1056.2890625	6.68359375	286870	0	0:06.74	28820	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v0/trace-capture.log	0	0	0	0
1	docker	master	v1-4g	100	0	2.490520564	3.920099256	39.20099256	25.509558169207747	0	10	0	1	1063.0703125	1063.0703125	0	0	927.7734375	1056.38671875	6.68359375	286891	0	0:06.72	28460	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v1/trace-capture.log	0	0	0	0
1	docker	master	v2-4g	100	0	2.511751677	3.909253365	39.09253365000001	25.580332268896058	0	10	0	1	1062.96875	1062.96875	0	0	927.7734375	1056.3359375	6.6328125	286893	0	0:06.79	27824	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/master/v2/trace-capture.log	0	0	0	0
1	docker	bump PMA	v0-4g	100	0	3.038907106	9.498975167	94.98975167	10.527451461017174	0	19	0	1	1080.921875	1080.921875	0	0	927.76953125	1073.546875	7.375	289948	0	0:12.83	28616	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v0/trace-capture.log	0	0	0	0
1	docker	bump PMA	v1-4g	100	0	3.008716705	9.525144218	95.25144218	10.498528705846415	0	19	0	1	1081.0390625	1081.0390625	0	0	927.79296875	1073.6640625	7.375	289972	0	0:12.90	29504	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v1/trace-capture.log	0	0	0	0
1	docker	bump PMA	v2-4g	100	0	2.979694596	9.644267366	96.44267366	10.368853973557497	0	19	0	1	1080.8515625	1080.8515625	0	0	927.79296875	1073.57421875	7.27734375	289973	0	0:12.92	28592	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/streaming/v2/trace-capture.log	0	0	0	0
1	docker	btree	v0-4g	100	0	3.037513229	9.541717595	95.41717595	10.480293406755349	0	19	0	1	1080.9921875	1080.9921875	0	0	927.76953125	1073.546875	7.4453125	289949	0	0:12.87	28540	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v0/trace-capture.log	0	0	0	0
1	docker	btree	v1-4g	100	0	3.04492429	9.664882276	96.64882276	10.346737512604959	0	19	0	1	1080.7578125	1080.7578125	0	0	927.79296875	1073.66015625	7.09765625	289968	0	0:12.99	28560	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v1/trace-capture.log	0	0	0	0
1	docker	btree	v2-4g	100	0	3.018162781	9.516917488	95.16917488000001	10.507603972199112	0	19	0	1	1080.9375	1080.9375	0	0	927.79296875	1073.5703125	7.3671875	289968	0	0:12.84	28284	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133311-sol-pma-throughput-legacy-full-phase2-4g/runs/pass1/docker/btree/v2/trace-capture.log	0	0	0	0
1	docker	master	v0-8g	100	0	2.519656653	4.171359434	41.71359434	23.973000069214365	0	11	0	1	1062.9296875	1062.9296875	0	0	927.76953125	1056.28515625	6.64453125	286869	0	0:06.96	28520	0	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/profile.json	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/bench.log	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/time.txt	0	0	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/perf-summary.json	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/perf-flamegraph.svg	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/perf-report.txt	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/perf.folded	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/perf.data	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/trace.tracy	/shared/nockchain/bench-artifacts/runs/20260227_133449-sol-pma-throughput-legacy-full-phase2-8g/runs/pass1/docker/master/v0/trace-capture.log	0	0	0	0
