pass	env	branch	fixture	blocks_poked	failed_pokes	init_time_s	total_poke_time_s	avg_per_block_ms	throughput_blocks_s	checkpoints	samples	gc_events	fault_bursts	peak_rss_mib	p95_rss_mib	peak_pma_rss_mib	peak_pma_size_mib	peak_nockstack_rss_mib	peak_anon_mib	peak_file_mib	minor_faults_delta	major_faults_delta	wall_clock	max_rss_kb	exit_status	profile_path	bench_log	time_log	perf_samples	perf_unique_stacks	perf_summary_json	perf_flamegraph_svg	perf_report_txt	perf_folded	perf_data	tracy_trace	tracy_capture_log	tracy_size_bytes	tracy_frames	tracy_time_span_s	tracy_zones
1	docker	master	v0	100	0	2.428926452	4.697914394	46.97914393999999	21.28604133947529	0	12	0	0	1063.40234375	1063.40234375	0	0	928.04296875	1056.5625	6.83984375	21060	0	0:07.40	30708	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v0/trace-capture.log	0	0	0	0
1	docker	master	v1	100	0	2.463433367	4.428235789	44.28235789000001	22.582356668632215	0	11	0	0	1063.67578125	1063.67578125	0	0	928	1056.625	7.05078125	21580	0	0:07.16	31228	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v1/trace-capture.log	0	0	0	0
1	docker	master	v2	100	0	2.471577145	4.638482626	46.38482626	21.558774293876162	0	11	0	0	1063.58203125	1063.58203125	0	0	928.04296875	1056.5859375	6.99609375	21073	0	0:07.38	30360	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/master/v2/trace-capture.log	0	0	0	0
1	docker	bump PMA	v0	100	0	3.041349621	1.923306669	19.23306669	51.99378841232521	0	6	0	1	1169.68359375	1169.68359375	86.51171875	16384.00390625	928	1075.890625	93.79296875	46800	2	0:05.31	30464	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v0/trace-capture.log	0	0	0	0
1	docker	bump PMA	v1	100	0	3.013339348	1.906728515	19.06728515	52.44585121233161	0	6	0	1	1169.7421875	1169.7421875	86.51171875	16384.00390625	928	1075.9453125	93.796875	47834	2	0:05.36	30408	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v1/trace-capture.log	0	0	0	0
1	docker	bump PMA	v2	100	0	3.082278568	1.8924627699999998	18.9246277	52.84119803318509	0	6	0	1	1169.671875	1169.671875	86.51171875	16384.00390625	928	1075.90625	93.765625	46812	2	0:05.29	30364	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/streaming/v2/trace-capture.log	0	0	0	0
1	docker	btree	v0	100	0	3.069672431	1.8711112829999998	18.711112829999998	53.44417561293708	0	6	0	1	1298.66796875	1298.66796875	150.8671875	16448.00390625	928	1140.23828125	158.4296875	64631	2	0:05.45	30516	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v0/trace-capture.log	0	0	0	0
1	docker	btree	v1	100	0	3.056613875	1.9332698179999999	19.33269818	51.725837267480685	0	6	0	1	1298.29296875	1298.29296875	150.86328125	16448.00390625	928	1139.9609375	158.33203125	64345	2	0:05.51	29572	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v1/trace-capture.log	0	0	0	0
1	docker	btree	v2	100	0	3.059376337	1.906000557	19.06000557	52.4658818344721	0	6	0	1	1298.47265625	1298.47265625	150.86328125	16448.00390625	928	1139.90234375	158.5703125	63831	2	0:05.46	30608	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/perf.data	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/trace.tracy	/shared/nockchain-ext4-bench/artifacts/runs/20260303_145229-sol-ext4-derived-trace-sampling-btreefix-16g/runs/pass1/docker/btree/v2/trace-capture.log	0	0	0	0
